ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,trans_depth,method,host,uri,version,user_agent,request_body_len,response_body_len,status_code,status_msg,tags,resp_fuids,resp_mime_types,orig_fuids,orig_mime_types,referrer,resp_filenames,podejrzany_user_agent,podejrzany_uri
1425567868.914185,C0wtR8ZwL2MdQpB6c,192.168.0.51,38608,198.58.111.64,80,3,GET,dev.antoinesolutions.com,/misc/menu-collapsed.png,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,105,200.0,OK,[],['FA8KME2YQFVauWtyr7'],['image/png'],,,http://dev.antoinesolutions.com/sites/dev.antoinesolutions.com/files/css/css_xE-rWrJf-fncB6ztZfd2huxqgxu4WO-qwma6Xer30m4.css,,Nie,Nie
1425567869.016521,C2QrVfoLlu5dihry5,192.168.0.51,52043,74.125.232.121,80,1,GET,googleads.g.doubleclick.net,/pagead/html/r20150226/r20150224/zrt_lookup.html,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,4572,200.0,OK,[],['FCjzzs3nMwwpXw3oX8'],['text/html'],,,http://dev.antoinesolutions.com/apache-server,,Nie,Nie
1425567868.946459,CsihDt2NMCJRCXqToh,192.168.0.51,38606,198.58.111.64,80,3,GET,dev.antoinesolutions.com,/apache-server/virtual-host,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,2181,200.0,OK,[],['FtHm2R1RAA4ZFZ5nc3'],['text/html'],,,http://dev.antoinesolutions.com/apache-server,,Nie,Nie
1425567869.154141,CVd8wa3L5YM9hCTZ69,192.168.0.51,40957,216.58.209.130,80,4,GET,pagead2.googlesyndication.com,/pagead/osd.js,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,12371,200.0,OK,[],['FyFaHJ1Rcu2NJZ1cn1'],['application/javascript'],,,http://dev.antoinesolutions.com/apache-server,['f.txt'],Nie,Nie
1425567869.16495,CLZROt2o25TxJvE6J4,192.168.0.51,40228,80.239.174.123,80,1,GET,www.google-analytics.com,"/r/collect?v=1&_v=j33&aip=1&a=1449265468&t=pageview&_s=1&dl=http://dev.antoinesolutions.com/apache-server&dr=http://www.google.se/url?sa=t&rct=j&q=&esrc=s&source=web&cd=2&cad=rja&uact=8&ved=0CDEQFjAB&url=http%3A%2F%2Fdev.antoinesolutions.com%2Fapache-server&ei=c3D4VMHENaWjyAOC74DwBA&usg=AFQjCNFzTuiNJM4K_zB1BQtEKGeblVH2Rg&bvm=bv.87519884,d.bGQ&ul=en-us&de=UTF-8&dt=How to install Apache Server on CentOS RedHat Linux, How to configure Apacahe Server on CentOS RedHat Linux&sd=24-bit&sr=1920x1080&vp=1425x692&je=0&_u=QEAAAEQBI~&jid=1458747107&cid=662749803.1425567869&tid=UA-1777708-5&_r=1&z=2074620929",1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,35,200.0,OK,[],['FMBUBG3hyWuahk4Nvk'],['image/gif'],,,http://dev.antoinesolutions.com/apache-server,,Nie,Nie
1425567869.074989,C2uCdB12hLUudxW0i1,192.168.0.51,38602,198.58.111.64,80,4,GET,dev.antoinesolutions.com,/sites/all/modules/contrib/extlink/extlink_s.png,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,153,200.0,OK,[],['FKSr2H1jbyC5QzCbf1'],['image/png'],,,http://dev.antoinesolutions.com/sites/dev.antoinesolutions.com/files/css/css_UQXYAPNK5_l-hlM-3eTGHw_LMU2Qhp-zKEHJSttD__c.css,,Nie,Nie
1425567869.212097,CDVheV9WwtCX6f5Cd,192.168.0.51,37663,80.239.174.90,80,2,POST,clients1.google.com,/ocsp,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,75,463,200.0,OK,[],['Fty7tw3R3md4D210w4'],['application/ocsp-response'],['FQh60W3hxV8adA2H05'],['application/ocsp-request'],,,Nie,Nie
1425567869.258118,Cn1ouxabu9AZ6Frue,192.168.0.51,37692,80.239.174.90,80,1,POST,clients1.google.com,/ocsp,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,75,463,200.0,OK,[],['FIVDNe4v4X8mwyjD08'],['application/ocsp-response'],['FuvxFz42qB3LpGa21k'],['application/ocsp-request'],,,Nie,Nie
1425567869.587469,CDVheV9WwtCX6f5Cd,192.168.0.51,37663,80.239.174.90,80,3,POST,clients1.google.com,/ocsp,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,75,463,200.0,OK,[],['Fh0r1c2pHIE5dZpLb'],['application/ocsp-response'],['Febubp1n8rF3TyJZw6'],['application/ocsp-request'],,,Nie,Nie
1425567869.597882,Cn1ouxabu9AZ6Frue,192.168.0.51,37692,80.239.174.90,80,2,POST,clients1.google.com,/ocsp,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,75,463,200.0,OK,[],['FRkprk2Or0WL50Licj'],['application/ocsp-response'],['FFSRfWrieN33kPcl'],['application/ocsp-request'],,,Nie,Nie
1425567870.932878,CvCkkt24y5By04P4O7,192.168.0.51,51051,192.168.0.1,80,1,GET,192.168.0.1,/sysmsg.xml?ZT=1425567870969,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,142,200.0,OK,[],['FUmaxv4nPKwP93o7Hb'],['application/xml'],,,http://192.168.0.1/wanst.htm,,Nie,Nie
1425567870.911682,CkLpEs3qVIt1VrKh79,192.168.0.51,37623,216.58.209.131,80,3,GET,www.google.se,"/url?sa=t&rct=j&q=&esrc=s&source=web&cd=3&cad=rja&uact=8&ved=0CD0QFjAC&url=http://www.centos.org/docs/5/html/Cluster_Administration/s1-apache-inshttpd-CA.html&ei=c3D4VMHENaWjyAOC74DwBA&usg=AFQjCNHlB-0kp34XW8kQRSG-JZGshzCWmA&bvm=bv.87519884,d.bGQ",1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,505,200.0,OK,[],['FmvFdAGqcMJF3Mwdl'],['text/plain'],,,,,Nie,Nie
1425567871.17648,CFkz8g3T5NEzO0ePSb,192.168.0.51,47607,85.12.30.227,80,1,GET,www.centos.org,/docs/5/html/Cluster_Administration/s1-apache-inshttpd-CA.html,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,4058,200.0,OK,[],['FKDAtj1s8P9s03yoPf'],['text/html'],,,"http://www.google.se/url?sa=t&rct=j&q=&esrc=s&source=web&cd=3&cad=rja&uact=8&ved=0CD0QFjAC&url=http%3A%2F%2Fwww.centos.org%2Fdocs%2F5%2Fhtml%2FCluster_Administration%2Fs1-apache-inshttpd-CA.html&ei=c3D4VMHENaWjyAOC74DwBA&usg=AFQjCNHlB-0kp34XW8kQRSG-JZGshzCWmA&bvm=bv.87519884,d.bGQ",,Nie,Nie
1425567871.304088,CFkz8g3T5NEzO0ePSb,192.168.0.51,47607,85.12.30.227,80,2,GET,www.centos.org,/docs/5/html/Cluster_Administration/redhat.css,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,1149,200.0,OK,[],['FqTkcAKHT0QUJUWSg'],['text/plain'],,,http://www.centos.org/docs/5/html/Cluster_Administration/s1-apache-inshttpd-CA.html,,Nie,Nie
1425567871.41141,CFkz8g3T5NEzO0ePSb,192.168.0.51,47607,85.12.30.227,80,3,GET,www.centos.org,/docs/5/html/Cluster_Administration/documentation.css,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,6468,200.0,OK,[],['FwzcZ6WnyxVd7Ebdh'],['text/plain'],,,http://www.centos.org/docs/5/html/Cluster_Administration/redhat.css,,Nie,Nie
1425567871.41141,CzC2iS1Z3NxEHyMBA5,192.168.0.51,47608,85.12.30.227,80,1,GET,www.centos.org,/docs/5/html/Cluster_Administration/docnav.css,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,1520,200.0,OK,[],['F4N1YC2epDwhUC573'],['text/plain'],,,http://www.centos.org/docs/5/html/Cluster_Administration/redhat.css,,Nie,Nie
1425567871.444571,CN0sBg25Xl8jgtw3b,192.168.0.51,47610,85.12.30.227,80,1,GET,www.centos.org,/docs/5/html/Cluster_Administration/dirty.css,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,30,200.0,OK,[],['FnVwmEjIq5YHiEcUh'],['text/plain'],,,http://www.centos.org/docs/5/html/Cluster_Administration/redhat.css,,Nie,Nie
1425567871.444353,CpHMIxmM4Osew9UXf,192.168.0.51,47609,85.12.30.227,80,1,GET,www.centos.org,/docs/5/html/Cluster_Administration/reports.css,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,3294,200.0,OK,[],['FZNytq41QPrsRAPGfa'],['text/plain'],,,http://www.centos.org/docs/5/html/Cluster_Administration/redhat.css,,Nie,Nie
1425567871.575635,CpHMIxmM4Osew9UXf,192.168.0.51,47609,85.12.30.227,80,2,GET,www.centos.org,/docs/5/html/Cluster_Administration/Common_Content/images/stock-go-back.png,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,614,200.0,OK,[],['FqYEgd2I3lDEtBOXZ4'],['image/png'],,,http://www.centos.org/docs/5/html/Cluster_Administration/docnav.css,,Nie,Nie
1425567871.575374,CFkz8g3T5NEzO0ePSb,192.168.0.51,47607,85.12.30.227,80,4,GET,www.centos.org,/docs/5/html/Cluster_Administration/Common_Content/images/documentation.png,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,352,404.0,Not Found,[],['FBfV3l2w9y6750v3tj'],['text/html'],,,http://www.centos.org/docs/5/html/Cluster_Administration/documentation.css,,Nie,Nie
1425567871.576103,CN0sBg25Xl8jgtw3b,192.168.0.51,47610,85.12.30.227,80,2,GET,www.centos.org,/docs/5/html/Cluster_Administration/Common_Content/images/dot.png,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,173,200.0,OK,[],['FXiy5Y1I3kLL0LCYz6'],['image/png'],,,http://www.centos.org/docs/5/html/Cluster_Administration/documentation.css,,Nie,Nie
1425567871.575635,CzC2iS1Z3NxEHyMBA5,192.168.0.51,47608,85.12.30.227,80,2,GET,www.centos.org,/docs/5/html/Cluster_Administration/Common_Content/images/stock-go-forward.png,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,566,200.0,OK,[],['FiTysm1rISMZUnMOD4'],['image/png'],,,http://www.centos.org/docs/5/html/Cluster_Administration/docnav.css,,Nie,Nie
1425567871.615694,CGHY7d4l3c0diwsnVc,192.168.0.51,47612,85.12.30.227,80,1,GET,www.centos.org,/docs/5/html/Cluster_Administration/Common_Content/images/stock-home.png,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,772,200.0,OK,[],['FxXpq23tLidoeeThy4'],['image/png'],,,http://www.centos.org/docs/5/html/Cluster_Administration/docnav.css,,Nie,Nie
1425567871.577544,CSeVsRUqQqM9dqv1a,192.168.0.51,47611,85.12.30.227,80,1,GET,www.centos.org,/docs/5/html/Cluster_Administration/Common_Content/images/stock-go-up.png,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,627,200.0,OK,[],['FiaveC2XvQZeOV6Oud'],['image/png'],,,http://www.centos.org/docs/5/html/Cluster_Administration/docnav.css,,Nie,Nie
1425567871.766455,CpHMIxmM4Osew9UXf,192.168.0.51,47609,85.12.30.227,80,3,GET,www.centos.org,/favicon.ico,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,289,404.0,Not Found,[],['FkbuAw24tHoVKCgR54'],['text/html'],,,,,Nie,Nie
1425567871.765432,CFkz8g3T5NEzO0ePSb,192.168.0.51,47607,85.12.30.227,80,5,GET,www.centos.org,/docs/5/html/Cluster_Administration/ap-fence-device-param-CA.html,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,27558,200.0,OK,[],['Fs626r4eVwqjdMjNUk'],['text/html'],,,http://www.centos.org/docs/5/html/Cluster_Administration/s1-apache-inshttpd-CA.html,,Nie,Nie
1425567871.833926,CpHMIxmM4Osew9UXf,192.168.0.51,47609,85.12.30.227,80,4,GET,www.centos.org,/favicon.ico,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,289,404.0,Not Found,[],['FlyJ6r36E7CFmyzVck'],['text/html'],,,,,Nie,Nie
1425567873.927662,C2yr542ynkbN1rgli6,192.168.0.51,51058,192.168.0.1,80,1,GET,192.168.0.1,/sysmsg.xml?ZT=1425567873964,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,142,200.0,OK,[],['FWXqZS3fIPvRsaY5rh'],['application/xml'],,,http://192.168.0.1/wanst.htm,,Nie,Nie
1425567876.928968,CuYqiF14nMMjokXOel,192.168.0.51,51059,192.168.0.1,80,1,GET,192.168.0.1,/sysmsg.xml?ZT=1425567876965,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,142,200.0,OK,[],['FXVA7h1puH31I9YUP5'],['application/xml'],,,http://192.168.0.1/wanst.htm,,Nie,Nie
1425567879.929345,CZmZ6A2VFzwvnAO4M6,192.168.0.51,51060,192.168.0.1,80,1,GET,192.168.0.1,/sysmsg.xml?ZT=1425567879965,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,142,200.0,OK,[],['FP6eq149geXIfhqux7'],['application/xml'],,,http://192.168.0.1/wanst.htm,,Nie,Nie
1425567882.931028,Cd3Fa81e891LX1wcY2,192.168.0.51,51061,192.168.0.1,80,1,GET,192.168.0.1,/sysmsg.xml?ZT=1425567882966,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,142,200.0,OK,[],['Ft2V7DlJa4DlgnQcg'],['application/xml'],,,http://192.168.0.1/wanst.htm,,Nie,Nie
1425567885.92878,CnVtonCThqj6ttHLc,192.168.0.51,51062,192.168.0.1,80,1,GET,192.168.0.1,/sysmsg.xml?ZT=1425567885964,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,142,200.0,OK,[],['Fy8t5z3r6DrwMsipx'],['application/xml'],,,http://192.168.0.1/wanst.htm,,Nie,Nie
1425567888.931651,CU7dp74TTCrcrnDbx,192.168.0.51,51063,192.168.0.1,80,1,GET,192.168.0.1,/sysmsg.xml?ZT=1425567888967,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,142,200.0,OK,[],['Fl8gPu3QIRMiHijeb2'],['application/xml'],,,http://192.168.0.1/wanst.htm,,Nie,Nie
1425567891.929278,CUlvC81ooXiIXfVHG2,192.168.0.51,51064,192.168.0.1,80,1,GET,192.168.0.1,/sysmsg.xml?ZT=1425567891965,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,142,200.0,OK,[],['FZZFLm3tfqtaMU0ff5'],['application/xml'],,,http://192.168.0.1/wanst.htm,,Nie,Nie
1425567894.931907,CopVDF9av4DUiqWcc,192.168.0.51,51065,192.168.0.1,80,1,GET,192.168.0.1,/sysmsg.xml?ZT=1425567894967,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,142,200.0,OK,[],['FTlnbx4iOH7MnEJE6'],['application/xml'],,,http://192.168.0.1/wanst.htm,,Nie,Nie
1425567897.929841,CdhFgg3hUYvVP90TZ6,192.168.0.51,51066,192.168.0.1,80,1,GET,192.168.0.1,/sysmsg.xml?ZT=1425567897966,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,142,200.0,OK,[],['FeDyVc1MbhxylRBfq7'],['application/xml'],,,http://192.168.0.1/wanst.htm,,Nie,Nie
1425567900.930943,CnUr3C1xcb9PrO7Tzc,192.168.0.51,51067,192.168.0.1,80,1,GET,192.168.0.1,/sysmsg.xml?ZT=1425567900966,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,142,200.0,OK,[],['FHi25m3lmOIYuJpiFl'],['application/xml'],,,http://192.168.0.1/wanst.htm,,Nie,Nie
1425567903.93029,CmGdvxcIcq91FHF8b,192.168.0.51,51068,192.168.0.1,80,1,GET,192.168.0.1,/sysmsg.xml?ZT=1425567903966,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,142,200.0,OK,[],['FsVTVR1k54ay3kbNv6'],['application/xml'],,,http://192.168.0.1/wanst.htm,,Nie,Nie
1425567906.93119,C0BjOE29PBz0hhOnK,192.168.0.51,51069,192.168.0.1,80,1,GET,192.168.0.1,/sysmsg.xml?ZT=1425567906967,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,142,200.0,OK,[],['FuZXFB1aEkk65Ky5w8'],['application/xml'],,,http://192.168.0.1/wanst.htm,,Nie,Nie
1425567909.930396,C9e1s31hIvOnpecK01,192.168.0.51,51070,192.168.0.1,80,1,GET,192.168.0.1,/sysmsg.xml?ZT=1425567909966,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,142,200.0,OK,[],['FcPBDF4sj1Clqi74Bb'],['application/xml'],,,http://192.168.0.1/wanst.htm,,Nie,Nie
1425567912.930223,CLjygO3LINzywn3q09,192.168.0.51,51071,192.168.0.1,80,1,GET,192.168.0.1,/sysmsg.xml?ZT=1425567912966,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,142,200.0,OK,[],['F0NSIo3gvICzL5HT53'],['application/xml'],,,http://192.168.0.1/wanst.htm,,Nie,Nie
1425567915.930124,CzrEVy4pepeX8MpZug,192.168.0.51,51072,192.168.0.1,80,1,GET,192.168.0.1,/sysmsg.xml?ZT=1425567915966,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,142,200.0,OK,[],['FRMRrJ3fkCcCzzXVdh'],['application/xml'],,,http://192.168.0.1/wanst.htm,,Nie,Nie
1425567918.931459,CLiP1j1xWCABrcb4k4,192.168.0.51,51073,192.168.0.1,80,1,GET,192.168.0.1,/sysmsg.xml?ZT=1425567918967,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,142,200.0,OK,[],['FrK9Kn3fNUgcYQi3rd'],['application/xml'],,,http://192.168.0.1/wanst.htm,,Nie,Nie
1425567921.931818,C3KNKS3DITTKH8rdfc,192.168.0.51,51074,192.168.0.1,80,1,GET,192.168.0.1,/sysmsg.xml?ZT=1425567921968,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,142,200.0,OK,[],['FqPlti4QiggLZNZAF1'],['application/xml'],,,http://192.168.0.1/wanst.htm,,Nie,Nie
1425567924.931607,CmoXmKrZvKADIOAT3,192.168.0.51,51075,192.168.0.1,80,1,GET,192.168.0.1,/sysmsg.xml?ZT=1425567924968,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,142,200.0,OK,[],['FFJXDW3arJF3lYCbDc'],['application/xml'],,,http://192.168.0.1/wanst.htm,,Nie,Nie
1425567927.933105,CtbJsb3fnFMrIgG66i,192.168.0.51,51076,192.168.0.1,80,1,GET,192.168.0.1,/sysmsg.xml?ZT=1425567927968,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,142,200.0,OK,[],['Fft8So2gM0zh96obbc'],['application/xml'],,,http://192.168.0.1/wanst.htm,,Nie,Nie
1425567930.931553,CkJJib2WahDt1FXORd,192.168.0.51,51077,192.168.0.1,80,1,GET,192.168.0.1,/sysmsg.xml?ZT=1425567930968,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,142,200.0,OK,[],['FCTsF62vl2dpm8Crse'],['application/xml'],,,http://192.168.0.1/wanst.htm,,Nie,Nie
1425567933.932202,CIvE9x105HqcnKDlGc,192.168.0.51,51078,192.168.0.1,80,1,GET,192.168.0.1,/sysmsg.xml?ZT=1425567933968,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,142,200.0,OK,[],['FzUkYs1jHuHshko3e1'],['application/xml'],,,http://192.168.0.1/wanst.htm,,Nie,Nie
1425567936.932833,CdmqYO3Hb5Garq8yr4,192.168.0.51,51079,192.168.0.1,80,1,GET,192.168.0.1,/sysmsg.xml?ZT=1425567936969,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,142,200.0,OK,[],['FSvw181ZZkIxGNsnJ7'],['application/xml'],,,http://192.168.0.1/wanst.htm,,Nie,Nie
1425567939.932901,CIrzRY3mafBOBuOkF6,192.168.0.51,51080,192.168.0.1,80,1,GET,192.168.0.1,/sysmsg.xml?ZT=1425567939969,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,142,200.0,OK,[],['F8mC0P1g6BwtPe1d0j'],['application/xml'],,,http://192.168.0.1/wanst.htm,,Nie,Nie
1425567942.932667,CzHjSk4M5n62iGNNPa,192.168.0.51,51081,192.168.0.1,80,1,GET,192.168.0.1,/sysmsg.xml?ZT=1425567942969,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,142,200.0,OK,[],['FpCfl53Dos3Btk2wFk'],['application/xml'],,,http://192.168.0.1/wanst.htm,,Nie,Nie
1425567945.931537,CkR9VTJVD0GFJ8d3j,192.168.0.51,51082,192.168.0.1,80,1,GET,192.168.0.1,/sysmsg.xml?ZT=1425567945968,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,142,200.0,OK,[],['FEASeJ1VwgAKaFTrPi'],['application/xml'],,,http://192.168.0.1/wanst.htm,,Nie,Nie
1425567948.931794,CZlPV23u2nv0fCWfH,192.168.0.51,51083,192.168.0.1,80,1,GET,192.168.0.1,/sysmsg.xml?ZT=1425567948968,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,142,200.0,OK,[],['Fuib7u2FBzlqT1Ye8'],['application/xml'],,,http://192.168.0.1/wanst.htm,,Nie,Nie
1425567951.932495,Cajku83tw6PNbjRv2k,192.168.0.51,51084,192.168.0.1,80,1,GET,192.168.0.1,/sysmsg.xml?ZT=1425567951969,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,142,200.0,OK,[],['F4PSLa35bnjnbXBWA1'],['application/xml'],,,http://192.168.0.1/wanst.htm,,Nie,Nie
1425567954.933691,CIaCAX2hiCts4bHwhh,192.168.0.51,51085,192.168.0.1,80,1,GET,192.168.0.1,/sysmsg.xml?ZT=1425567954970,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,142,200.0,OK,[],['F8rLVp1aZ6xyQIqZgk'],['application/xml'],,,http://192.168.0.1/wanst.htm,,Nie,Nie
1425567957.932349,CMJGlG4PsOeAAoEdb4,192.168.0.51,51086,192.168.0.1,80,1,GET,192.168.0.1,/sysmsg.xml?ZT=1425567957969,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,142,200.0,OK,[],['FRL4QliNg6KgjIEqg'],['application/xml'],,,http://192.168.0.1/wanst.htm,,Nie,Nie
1425567960.934128,CPnKpb2U8dAa4LFQk2,192.168.0.51,51087,192.168.0.1,80,1,GET,192.168.0.1,/sysmsg.xml?ZT=1425567960971,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,142,200.0,OK,[],['FLz1E8g07vCkN3c4b'],['application/xml'],,,http://192.168.0.1/wanst.htm,,Nie,Nie
1425567963.935316,C2mO6f1VUzL82kZtF3,192.168.0.51,51088,192.168.0.1,80,1,GET,192.168.0.1,/sysmsg.xml?ZT=1425567963972,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,142,200.0,OK,[],['FUsk1p4inDW5EhO8I8'],['application/xml'],,,http://192.168.0.1/wanst.htm,,Nie,Nie
1425567966.93526,CT0gvUgHjJ7HDOOK,192.168.0.51,51089,192.168.0.1,80,1,GET,192.168.0.1,/sysmsg.xml?ZT=1425567966972,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,142,200.0,OK,[],['F8KOfM2cmX3D0XUapk'],['application/xml'],,,http://192.168.0.1/wanst.htm,,Nie,Nie
1425567969.935478,CeKwoKAuMr80FF19k,192.168.0.51,51090,192.168.0.1,80,1,GET,192.168.0.1,/sysmsg.xml?ZT=1425567969972,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,142,200.0,OK,[],['FJJLmg3Mp7CKmEXuZc'],['application/xml'],,,http://192.168.0.1/wanst.htm,,Nie,Nie
1425567972.935332,CL5s4r4rITWNFPUS8k,192.168.0.51,51091,192.168.0.1,80,1,GET,192.168.0.1,/sysmsg.xml?ZT=1425567972972,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,142,200.0,OK,[],['F7wTOo3XiS5vZUSRwj'],['application/xml'],,,http://192.168.0.1/wanst.htm,,Nie,Nie
